0.0,368.52248379922935,107.74774595629707,163.74330415621503,205.84154257024218,213.11038662769457,11.90939788507365,112.39717659213576,30.81931821910419,27.733847176385975
368.52248379922935,0.0,261.8265574076274,351.55117844250935,187.28354111435274,206.8665255887155,359.50480386186183,290.8870662805007,345.39021675847056,389.434964889837
107.74774595629707,261.8265574076274,0.0,178.22745124873157,119.80292790044636,140.5389811147857,100.02236684131734,87.8388063294519,89.49750646268883,127.60868604227286
163.74330415621503,351.55117844250935,178.22745124873157,0.0,166.09101187471597,145.09471960160008,153.82533901964143,90.93905674121542,138.8097924079437,188.1617216489332
205.84154257024218,187.28354111435274,119.80292790044636,166.09101187471597,0.0,33.475446759811085,194.7028620880685,107.37257461123197,177.15101682581926,231.7527857857856
213.11038662769457,206.8665255887155,140.5389811147857,145.09471960160008,33.475446759811085,0.0,201.4328336005942,104.97648125979437,182.9146578105576,240.2081617277792
11.90939788507365,359.50480386186183,100.02236684131734,153.82533901964143,194.7028620880685,201.4328336005942,0.0,100.48779366432295,18.910187372612064,39.638116963401316
112.39717659213576,290.8870662805007,87.8388063294519,90.93905674121542,107.37257461123197,104.97648125979437,100.48779366432295,0.0,81.57882140175032,140.11844449471528
30.81931821910419,345.39021675847056,89.49750646268883,138.8097924079437,177.15101682581926,182.9146578105576,18.910187372612064,81.57882140175032,0.0,58.541286268880434
27.733847176385975,389.434964889837,127.60868604227286,188.1617216489332,231.7527857857856,240.2081617277792,39.638116963401316,140.11844449471528,58.541286268880434,0.0
